pattern_id	w0	w1	w2	w3	w4	w5	w6	w7	w8	w9	w10	w11	w12	w13	w14	w15	w16	w17	w18	w19	w20	w21	w22	w23	w24	w25	w26	w27	w28	w29	w30	w31	w32	w33	w34	w35	w36	w37	w38	w39	w40	w41	w42	w43	w44	w45	w46	w47	w48	w49	w50	w51	w52	w53	w54	w55	w56	w57	w58	w59	w60	w61	w62	w63	query
p204387	0.05352	-0.04951	-0.03846	-0.03002	-0.00143	-0.04467	-0.02339	0.03847	-0.05837	-0.00572	-0.02868	-0.00769	0.06547	-0.00699	0.05637	-0.00096	-0.04915	-0.02963	0.06489	-0.01634	-0.01390	-0.02238	-0.00904	-0.02677	-0.01770	-0.03559	0.00342	0.01183	-0.00736	-0.00592	0.00192	-0.00265	0.03706	0.01891	0.02196	0.08332	-0.01578	-0.03814	0.08806	0.02607	-0.02777	-0.00154	0.05565	-0.01927	0.02265	-0.03333	-0.00915	-0.00526	0.00484	0.00078	0.02620	0.08769	-0.01748	0.08172	0.04016	0.05897	-0.01071	-0.00993	-0.02447	-0.03836	0.00993	-0.01846	0.02231	-0.03041	(And (Agent $e0 $x0) (Beneficiary $e0 $x1) (Member $e0 buy) (Member $x0 school))
p204388	0.05352	-0.04951	-0.03846	-0.03002	-0.00143	-0.04467	-0.02339	0.03847	-0.05837	-0.00572	-0.02868	-0.00769	0.06547	-0.00699	0.05637	-0.00096	-0.04915	-0.02963	0.06489	-0.01634	-0.01390	-0.02238	-0.00904	-0.02677	-0.01770	-0.03559	0.00342	0.01183	-0.00736	-0.00592	0.00192	-0.00265	0.03706	0.01891	0.02196	0.08332	-0.01578	-0.03814	0.08806	0.02607	-0.02777	-0.00154	0.05565	-0.01927	0.02265	-0.03333	-0.00915	-0.00526	0.00484	0.00078	0.02620	0.08769	-0.01748	0.08172	0.04016	0.05897	-0.01071	-0.00993	-0.02447	-0.03836	0.00993	-0.01846	0.02231	-0.03041	(And (Agent $e0 $x0) (Beneficiary $e0 $x1) (Member $e0 buy) (Member $x1 hall))
p204389	-0.02282	-0.01859	-0.00946	0.02561	0.02009	-0.03739	0.08889	0.07244	-0.01546	-0.01900	-0.03233	-0.01924	-0.01317	-0.02976	0.04162	-0.01125	-0.02620	-0.02053	-0.01420	0.00699	0.00880	0.08517	0.00685	0.09451	-0.03636	0.02346	-0.02591	0.08781	-0.01801	0.00801	-0.00742	-0.01087	0.05663	-0.01368	0.09311	-0.04337	-0.00347	-0.02487	-0.02393	-0.01167	-0.01429	-0.02496	-0.01079	0.00130	0.06766	0.01786	-0.03255	-0.01978	-0.03764	0.04120	-0.03404	0.05100	0.04783	-0.03598	-0.00821	-0.03245	0.03179	-0.04591	-0.06064	0.03011	0.02432	-0.03521	-0.02699	0.06260	(And (Agent $e0 $x0) (Cardinality $x0 <num>) (GroupOf $x0 climber) (Member $e0 abandon))
p204390	-0.02282	-0.01859	-0.00946	0.02561	0.02009	-0.03739	0.08889	0.07244	-0.01546	-0.01900	-0.03233	-0.01924	-0.01317	-0.02977	0.04162	-0.01125	-0.02620	-0.02053	-0.01420	0.00699	0.00880	0.08517	0.00685	0.09451	-0.03636	0.02346	-0.02591	0.08781	-0.01801	0.00801	-0.00742	-0.01087	0.05663	-0.01368	0.09311	-0.04337	-0.00347	-0.02487	-0.02393	-0.01167	-0.01429	-0.02496	-0.01079	0.00130	0.06766	0.01786	-0.03255	-0.01978	-0.03764	0.04120	-0.03404	0.05100	0.04783	-0.03598	-0.00821	-0.03245	0.03179	-0.04591	-0.06064	0.03011	0.02432	-0.03521	-0.02699	0.06260	(And (Agent $e0 $x0) (Cardinality $x0 <num>) (Member $e0 abandon) (Theme $e0 $x1))
p204391	-0.02080	-0.02509	0.00297	0.03604	0.03806	-0.02729	-0.00426	0.01054	-0.02228	-0.02896	-0.00293	-0.03180	0.01327	-0.00381	0.00814	-0.00173	-0.01479	-0.02207	0.00844	-0.00586	-0.01068	-0.00670	-0.00118	0.02919	0.00083	-0.00338	0.02850	0.00205	-0.00668	0.02520	0.02150	0.00794	-0.00736	-0.02079	-0.02947	0.02542	0.04226	0.02778	0.03432	-0.00751	0.03798	0.01880	-0.00109	-0.01044	-0.02233	0.03015	0.00778	-0.01959	0.03121	-0.07932	-0.00782	-0.02898	0.02486	0.00419	-0.00299	-0.03972	-0.02493	0.05648	-0.00904	-0.04011	0.00984	0.03718	0.05510	0.06759	(And (Agent $e0 $x0) (Cardinality $x1 <num>) (Recipient $e0 $x2) (Theme $e0 $x1))
p204392	0.12401	-0.00844	-0.02500	-0.04156	-0.03533	-0.00390	-0.02545	0.11950	0.00514	0.03200	-0.06294	-0.00101	-0.00037	-0.04654	-0.07388	-0.00279	-0.10585	0.14037	-0.02460	-0.04155	0.04383	-0.02616	0.03615	-0.04557	0.10356	-0.00929	0.04317	0.03876	-0.02248	0.00324	-0.00189	-0.00220	-0.01030	0.00899	-0.02949	-0.02292	0.00720	0.01431	-0.03305	-0.04168	0.09783	-0.03196	-0.02125	0.00585	0.13556	-0.05420	-0.04742	0.00660	0.08597	-0.04111	0.02777	-0.01964	-0.02423	-0.00198	0.01521	0.00464	-0.00475	0.08771	0.00116	0.10813	-0.03550	-0.00318	-0.04698	-0.02316	(And (Agent $e0 $x0) (CoAgent $e0 $x1) (Location $e0 $x2) (Member $x0 biologist))
p204393	0.12401	-0.00844	-0.02500	-0.04156	-0.03533	-0.00391	-0.02545	0.11950	0.00514	0.03200	-0.06294	-0.00101	-0.00037	-0.04654	-0.07388	-0.00279	-0.10585	0.14037	-0.02460	-0.04155	0.04383	-0.02616	0.03615	-0.04557	0.10356	-0.00929	0.04317	0.03876	-0.02249	0.00324	-0.00189	-0.00220	-0.01030	0.00899	-0.02949	-0.02292	0.00720	0.01431	-0.03305	-0.04168	0.09783	-0.03196	-0.02125	0.00585	0.13556	-0.05420	-0.04742	0.00660	0.08597	-0.04111	0.02777	-0.01964	-0.02423	-0.00198	0.01521	0.00464	-0.00475	0.08771	0.00116	0.10813	-0.03550	-0.00318	-0.04698	-0.02316	(And (Agent $e0 $x0) (CoAgent $e0 $x1) (Location $e0 $x2) (Member $x1 ranger))
p204394	0.12401	-0.00844	-0.02500	-0.04156	-0.03533	-0.00390	-0.02545	0.11950	0.00514	0.03200	-0.06294	-0.00101	-0.00036	-0.04654	-0.07388	-0.00279	-0.10585	0.14038	-0.02460	-0.04155	0.04383	-0.02616	0.03615	-0.04557	0.10356	-0.00928	0.04317	0.03876	-0.02248	0.00324	-0.00189	-0.00220	-0.01030	0.00899	-0.02949	-0.02292	0.00720	0.01431	-0.03305	-0.04168	0.09783	-0.03196	-0.02125	0.00585	0.13556	-0.05420	-0.04742	0.00660	0.08597	-0.04111	0.02777	-0.01964	-0.02423	-0.00198	0.01521	0.00464	-0.00475	0.08771	0.00116	0.10813	-0.03550	-0.00318	-0.04698	-0.02316	(And (Agent $e0 $x0) (CoAgent $e0 $x1) (Location $e0 $x2) (Member $x2 survey))
p204395	0.12401	-0.00844	-0.02500	-0.04156	-0.03533	-0.00390	-0.02545	0.11950	0.00514	0.03200	-0.06294	-0.00101	-0.00037	-0.04654	-0.07388	-0.00279	-0.10585	0.14037	-0.02460	-0.04155	0.04383	-0.02616	0.03615	-0.04557	0.10356	-0.00929	0.04317	0.03876	-0.02248	0.00324	-0.00189	-0.00220	-0.01030	0.00899	-0.02949	-0.02292	0.00720	0.01431	-0.03305	-0.04168	0.09783	-0.03196	-0.02125	0.00585	0.13556	-0.05420	-0.04742	0.00660	0.08597	-0.04111	0.02777	-0.01964	-0.02423	-0.00198	0.01521	0.00464	-0.00475	0.08771	0.00116	0.10813	-0.03550	-0.00318	-0.04698	-0.02316	(And (Agent $e0 $x0) (CoAgent $e0 $x1) (Member $x0 biologist) (Member $x1 ranger))
p204398	-0.01716	0.02599	-0.02611	0.01880	0.00137	-0.01597	-0.01419	-0.01031	0.00477	-0.00026	-0.00064	-0.03324	-0.04628	0.02950	0.12533	-0.01658	-0.00647	-0.02356	0.01396	0.03541	0.00471	-0.00033	-0.00508	-0.02371	0.18006	-0.00761	-0.03319	-0.04226	0.01342	-0.00490	-0.01388	-0.02358	0.02008	-0.00791	-0.01503	0.03108	0.00136	-0.00493	-0.01141	-0.00773	0.01061	0.02732	0.01617	0.00642	-0.01049	-0.00632	0.00347	-0.01719	-0.00949	0.02744	-0.01716	-0.03574	0.01817	-0.01900	0.01803	-0.02448	0.02615	-0.03873	-0.04978	0.03201	-0.02182	0.00948	-0.02429	0.01116	(And (Agent $e0 $x0) (Future $e0) (Member $x0 delegation) (Time $e0 (Weekday thursday)))
p204399	-0.02282	-0.01859	-0.00946	0.02561	0.02009	-0.03739	0.08889	0.07244	-0.01546	-0.01900	-0.03233	-0.01924	-0.01317	-0.02976	0.04162	-0.01125	-0.02620	-0.02053	-0.01420	0.00699	0.00880	0.08517	0.00685	0.09451	-0.03636	0.02346	-0.02591	0.08781	-0.01801	0.00801	-0.00742	-0.01087	0.05663	-0.01368	0.09311	-0.04337	-0.00347	-0.02487	-0.02393	-0.01167	-0.01429	-0.02496	-0.01079	0.00130	0.06766	0.01786	-0.03255	-0.01978	-0.03764	0.04120	-0.03404	0.05100	0.04783	-0.03598	-0.00821	-0.03245	0.03179	-0.04591	-0.06064	0.03011	0.02432	-0.03521	-0.02699	0.06260	(And (Agent $e0 $x0) (GroupOf $x0 climber) (Member $e0 abandon) (Theme $e0 $x1))
p204400	-0.01592	0.00881	0.00241	0.01608	0.00037	-0.00021	-0.00558	0.00296	-0.00032	0.00096	-0.00616	-0.00752	-0.01821	0.01044	0.03347	-0.00163	-0.00805	0.00350	0.00206	0.04280	0.00472	-0.00408	-0.00192	-0.00601	0.01740	-0.01120	0.00142	-0.01647	0.00251	-0.00781	-0.00242	-0.01834	0.00519	-0.00576	-0.00574	0.00540	-0.00832	-0.00598	-0.00846	-0.00348	-0.00145	0.00396	0.01043	-0.00238	-0.00878	-0.00548	0.00052	0.00782	-0.00432	0.00986	-0.01109	-0.01052	0.01332	0.00264	0.01973	-0.00859	-0.00006	-0.00972	-0.01107	0.00411	-0.00620	-0.00360	-0.00639	0.00454	(And (Agent $e0 $x0) (GroupOf $x0 soil_sample) (Inheritance soil_sample sample) (Instrument $e0 post))
p204401	-0.02580	-0.05346	-0.05624	-0.04688	-0.00126	-0.02114	-0.03562	-0.01398	0.03662	-0.04960	-0.02421	0.07226	0.10263	0.15207	-0.04839	-0.01207	-0.04376	0.09528	-0.03812	0.03392	0.00985	0.04835	0.02470	-0.02462	0.03056	0.00112	0.00684	0.01019	-0.03192	0.07239	0.07195	0.02308	0.05493	-0.05340	-0.07539	0.04744	-0.01548	0.12329	-0.04761	-0.01675	-0.00548	-0.05250	-0.03698	-0.02003	0.04069	0.05167	-0.03354	-0.06093	-0.03786	0.08561	0.08614	-0.01009	0.09410	0.03339	-0.01343	-0.03510	-0.02536	-0.09266	0.00396	-0.06353	-0.04053	0.05682	0.00075	0.04193	(And (Agent $e0 $x0) (GroupOf $x1 child) (Member $e0 teach) (Recipient $e0 $x1))
p204402	-0.02580	-0.05346	-0.05624	-0.04688	-0.00126	-0.02114	-0.03562	-0.01398	0.03662	-0.04960	-0.02421	0.07226	0.10263	0.15207	-0.04839	-0.01207	-0.04376	0.09528	-0.03812	0.03392	0.00985	0.04835	0.02470	-0.02462	0.03056	0.00112	0.00684	0.01019	-0.03192	0.07239	0.07195	0.02308	0.05493	-0.05340	-0.07539	0.04744	-0.01548	0.12329	-0.04761	-0.01675	-0.00548	-0.05250	-0.03698	-0.02003	0.04069	0.05166	-0.03354	-0.06093	-0.03786	0.08561	0.08614	-0.01009	0.09410	0.03339	-0.01343	-0.03510	-0.02536	-0.09266	0.00396	-0.06353	-0.04053	0.05682	0.00075	0.04193	(And (Agent $e0 $x0) (GroupOf $x1 child) (Member $x0 elder) (Recipient $e0 $x1))
p204403	-0.02580	-0.05346	-0.05624	-0.04688	-0.00126	-0.02114	-0.03562	-0.01398	0.03662	-0.04960	-0.02421	0.07226	0.10263	0.15207	-0.04839	-0.01207	-0.04376	0.09528	-0.03812	0.03392	0.00985	0.04835	0.02470	-0.02462	0.03056	0.00112	0.00684	0.01019	-0.03192	0.07239	0.07195	0.02308	0.05493	-0.05340	-0.07539	0.04744	-0.01548	0.12329	-0.04761	-0.01675	-0.00548	-0.05250	-0.03698	-0.02003	0.04069	0.05167	-0.03354	-0.06093	-0.03786	0.08561	0.08614	-0.01009	0.09410	0.03339	-0.01343	-0.03510	-0.02536	-0.09266	0.00396	-0.06353	-0.04053	0.05682	0.00075	0.04193	(And (Agent $e0 $x0) (GroupOf $x1 child) (Recipient $e0 $x1) (Theme $e0 $x2))
p204404	-0.01972	-0.03634	0.04469	0.00049	-0.01006	0.05987	-0.01441	0.01788	-0.04664	0.00821	-0.03149	-0.03021	-0.02206	-0.02208	-0.02083	0.00098	0.06341	0.08142	0.02994	0.01251	-0.01865	0.10787	-0.03021	-0.01223	-0.00593	-0.00353	-0.00188	-0.04182	-0.01759	-0.03788	0.06435	-0.01648	0.01371	0.03107	-0.00604	0.07417	0.05873	0.02872	-0.02804	0.00748	0.07085	-0.05208	0.10689	-0.01770	-0.06586	-0.02242	0.04968	0.01829	-0.03022	0.02175	-0.00929	0.06928	-0.07706	-0.03564	-0.02600	-0.02296	0.02346	-0.06126	0.01413	0.05972	-0.04183	-0.01363	-0.02816	0.01229	(And (Agent $e0 $x0) (GroupOf $x1 forklift) (Member $e0 buy) (Theme $e0 $x1))
p204405	0.02585	-0.00487	-0.00611	-0.00929	-0.01231	0.04916	-0.02328	0.01717	0.00331	0.02336	-0.01428	-0.00640	-0.01560	-0.01515	-0.01093	0.00697	-0.00213	-0.03183	-0.02103	0.01440	-0.00921	-0.00957	-0.01670	-0.03196	0.00037	0.00553	-0.00384	-0.01191	-0.03118	0.05984	-0.00158	-0.01918	-0.01332	0.03486	0.02423	0.00454	-0.01027	-0.02664	0.01007	0.00654	0.02863	-0.00546	-0.00335	-0.00476	0.00062	-0.03612	0.00012	0.02052	-0.02043	0.01722	0.00019	-0.00027	0.01158	0.01345	-0.01838	-0.01990	0.02767	-0.02327	0.02694	0.00096	0.04689	0.01637	-0.01161	-0.00310	(And (Agent $e0 $x0) (GroupOf $x1 sample) (Member $e0 examine) (Theme $e0 $x1))
p204406	0.02709	-0.00532	-0.00668	-0.00888	-0.01279	0.05369	-0.02489	0.01862	0.00590	0.02534	-0.01484	-0.00598	-0.01817	-0.01640	-0.01146	0.00705	-0.00228	-0.03347	-0.02314	0.01595	-0.00937	-0.00979	-0.01690	-0.03441	0.00024	0.00579	-0.00346	-0.01276	-0.03287	0.06515	0.00021	-0.01896	-0.01378	0.03118	0.02466	0.00725	-0.01141	-0.02812	0.01233	0.00579	0.03093	-0.00600	-0.00241	-0.00603	-0.00042	-0.03840	0.00098	0.02115	-0.02092	0.01807	0.00103	-0.00216	0.01521	0.01293	-0.01685	-0.02094	0.02832	-0.02547	0.02798	0.00053	0.05185	0.01686	-0.01170	-0.00053	(And (Agent $e0 $x0) (GroupOf $x1 sample) (Member $x0 physician) (Theme $e0 $x1))
p204407	-0.00971	-0.00241	-0.00520	-0.01032	-0.00966	0.02250	-0.00528	-0.00367	-0.01549	0.01499	-0.00556	-0.00183	0.01022	0.00558	0.00750	0.00003	-0.00557	-0.00654	-0.00254	-0.00314	0.00073	-0.01381	-0.00979	-0.00019	-0.00243	0.00906	-0.00297	0.01070	-0.00075	-0.02445	-0.01602	-0.01530	-0.00018	0.04870	0.00515	-0.00482	-0.00654	0.00067	-0.01222	0.00018	-0.00418	0.01407	-0.00645	0.00605	-0.00625	0.00441	0.00378	-0.00260	-0.00545	-0.00727	0.00205	0.00766	0.00633	0.01347	-0.02618	-0.00012	0.01124	0.00972	0.01561	0.00556	-0.00778	-0.00427	-0.01092	-0.02458	(And (Agent $e0 $x0) (Inheritance evening_flight flight) (Member $x1 evening_flight) (Theme $e0 $x1))
p204408	0.00838	0.04253	0.00911	-0.02238	0.01105	-0.00981	-0.03589	0.02822	-0.03545	-0.04171	-0.03918	0.09752	-0.07371	-0.01343	0.03214	0.00266	-0.02478	0.09333	-0.02051	-0.00224	0.00334	0.14007	0.03523	-0.01505	-0.03448	0.01938	0.02116	-0.03511	0.04747	0.02482	-0.04054	-0.01418	-0.00421	-0.02016	-0.03465	0.01077	-0.03567	-0.06167	0.01753	-0.00203	-0.06854	0.05924	-0.00722	-0.04253	-0.05022	-0.04362	0.03186	0.11353	0.08478	-0.02232	0.06817	0.00128	0.09366	-0.06528	-0.00978	0.04225	-0.04144	-0.00105	-0.04253	-0.05908	-0.02191	-0.07937	0.09900	-0.02074	(And (Agent $e0 $x0) (Inheritance loan_application application) (Member $x1 loan_application) (Theme $e0 $x1))
p204409	-0.01619	0.00196	0.01466	0.02984	-0.00936	0.00836	-0.00314	0.00582	-0.01716	0.00369	-0.00933	-0.00012	-0.02012	-0.00036	0.02661	-0.00270	-0.01012	0.01031	-0.01309	0.03893	0.01521	-0.00616	0.02315	-0.00100	-0.01527	-0.01374	0.02264	-0.01102	0.00316	-0.00570	0.03658	-0.01727	0.00841	-0.01751	-0.00697	-0.00982	-0.01424	-0.00920	-0.00097	-0.01590	-0.00624	0.00163	0.00823	-0.00290	-0.01800	-0.00683	0.00551	-0.00315	0.00043	0.00835	-0.00305	-0.00482	0.01695	0.00700	0.03414	0.00292	-0.01524	-0.00671	0.00065	-0.01009	0.00574	-0.01477	0.00138	0.00033	(And (Agent $e0 $x0) (Inheritance night_delivery delivery) (Member $x0 licence) (Theme $e0 night_delivery))
p204410	0.10971	0.08558	0.10629	0.09095	-0.00475	-0.01294	-0.00598	-0.07091	-0.03504	-0.00588	0.12727	-0.01751	-0.03337	-0.01266	0.00432	-0.00132	-0.01616	-0.04101	-0.05276	-0.00799	0.02531	-0.02103	0.01056	-0.02020	-0.01850	0.00090	0.00185	0.00640	-0.00931	-0.02263	-0.02159	-0.00070	-0.00967	0.00468	0.00202	0.07601	-0.01380	0.09185	-0.02773	-0.02112	0.00678	-0.01070	-0.04135	0.01568	0.04630	-0.07222	-0.02697	-0.01842	-0.00485	-0.00261	-0.01595	0.06989	0.10020	-0.03485	-0.02525	-0.00620	-0.01649	0.00318	-0.01360	-0.01384	-0.00040	-0.00774	-0.01847	0.00061	(And (Agent $e0 $x0) (Inheritance pottery_studio studio) (Member $e0 buy) (Member $x0 pottery_studio))
p204411	-0.02668	0.07643	-0.01829	-0.03032	-0.01008	-0.02158	0.06881	0.00927	0.09745	0.00118	-0.02158	-0.05197	-0.03433	0.08592	-0.03090	-0.00063	-0.02832	-0.05763	-0.01639	-0.01531	0.00597	0.01357	0.00018	-0.06481	-0.00558	-0.00290	0.02664	-0.04305	0.10026	-0.04502	0.00356	-0.00193	-0.01247	0.00155	-0.03084	-0.04344	-0.02820	-0.00360	0.09636	-0.01348	0.11028	-0.02063	-0.02132	-0.01439	-0.02730	0.02238	0.00701	-0.01349	-0.03921	0.03636	0.00643	0.08048	0.02257	0.03021	-0.01112	-0.02972	-0.01954	-0.04150	-0.04351	0.09266	0.00666	-0.03984	0.09266	0.00634	(And (Agent $e0 $x0) (Location $e0 $x1) (Member $e0 discover) (Member $x0 diver))
p204412	0.11373	-0.01861	-0.02414	-0.02717	-0.03153	0.00017	-0.02749	0.10693	0.00637	0.03031	-0.05288	0.02450	-0.01136	0.01517	-0.05833	-0.00099	-0.06964	0.12502	-0.00588	-0.03116	0.03111	-0.03563	0.02383	-0.04549	0.08053	-0.00588	0.04419	0.02507	-0.02547	-0.00827	0.00043	-0.00020	-0.00197	0.01031	0.03365	-0.00438	-0.00878	0.00092	-0.02906	-0.02922	0.09382	-0.03146	-0.02268	0.00041	0.11575	-0.05328	-0.04264	-0.00134	0.10341	-0.04947	0.01868	-0.02821	-0.02666	-0.01690	0.01274	-0.00428	-0.01602	0.09438	-0.00204	0.09692	-0.04481	-0.00947	-0.06420	-0.01621	(And (Agent $e0 $x0) (Location $e0 $x1) (Member $e0 work) (Member $x0 biologist))
p204413	0.13587	-0.02829	-0.02964	-0.02589	-0.03808	0.00267	-0.03412	0.12705	0.00885	0.03887	-0.06137	0.04256	-0.01761	0.05050	-0.06663	-0.00097	-0.06506	0.14888	0.00286	-0.03013	0.03115	-0.04965	0.02022	-0.05639	0.09062	-0.00644	0.06192	0.02670	-0.03682	-0.01810	-0.00533	-0.00241	0.00277	0.01559	0.07213	0.00384	-0.01820	-0.00409	-0.03541	-0.02878	0.11652	-0.04222	-0.02978	-0.00197	0.13518	-0.06646	-0.05142	-0.00322	0.13896	-0.06700	0.01996	-0.04075	-0.03534	-0.02959	0.01561	-0.00810	-0.02725	0.12242	-0.00482	0.11615	-0.06165	-0.01507	-0.09182	-0.01959	(And (Agent $e0 $x0) (Location $e0 $x1) (Member $e0 work) (Member $x1 survey))
p204414	-0.06723	-0.01700	0.05993	0.08074	-0.05690	0.06591	0.02707	-0.04300	-0.03485	0.09384	0.02176	0.05292	-0.02401	-0.02800	0.03288	-0.04360	0.02689	0.00399	-0.05541	0.01805	-0.01264	-0.01338	-0.02583	0.10442	-0.06098	-0.03653	0.20256	0.01661	-0.04922	-0.05560	0.04185	-0.05372	0.09704	-0.02029	-0.03176	-0.03636	-0.01644	-0.01190	0.07499	0.00943	-0.01518	-0.03617	0.00757	-0.00340	-0.06647	0.03859	0.04992	-0.04796	0.00033	0.00922	0.07459	-0.03862	0.05981	-0.05357	0.14312	0.05681	-0.08328	-0.03660	0.00966	-0.02906	0.06036	-0.00122	-0.04087	-0.05416	(And (Agent $e0 $x0) (Location $e0 $x1) (Member $x0 curator) (Member $x1 hall))
p204415	-0.06723	-0.01700	0.05993	0.08074	-0.05690	0.06591	0.02707	-0.04300	-0.03485	0.09384	0.02176	0.05292	-0.02401	-0.02800	0.03288	-0.04360	0.02689	0.00399	-0.05541	0.01805	-0.01264	-0.01338	-0.02583	0.10442	-0.06098	-0.03653	0.20256	0.01661	-0.04922	-0.05559	0.04185	-0.05372	0.09704	-0.02029	-0.03176	-0.03636	-0.01644	-0.01190	0.07498	0.00943	-0.01518	-0.03617	0.00757	-0.00340	-0.06647	0.03859	0.04992	-0.04796	0.00033	0.00922	0.07459	-0.03862	0.05982	-0.05357	0.14312	0.05681	-0.08328	-0.03660	0.00966	-0.02906	0.06036	-0.00122	-0.04087	-0.05416	(And (Agent $e0 $x0) (Location $e0 $x1) (Member $x0 curator) (Theme $e0 photography))
p204416	-0.01059	-0.02580	0.00271	0.04247	-0.01674	0.01734	0.00337	-0.01319	0.00204	0.02641	0.01135	0.05396	-0.01170	0.09968	0.02150	-0.00376	0.06942	-0.02374	0.02479	0.03894	-0.02004	-0.03172	-0.02015	-0.00510	-0.04711	-0.00391	0.04665	-0.00580	-0.03027	-0.03359	-0.00047	-0.01381	0.03646	0.00341	0.11061	0.02884	-0.03323	-0.01693	0.00604	0.01819	0.02318	-0.02110	-0.01110	-0.01329	-0.03700	-0.00953	0.01024	-0.01650	0.04674	-0.02906	-0.00177	-0.02711	-0.00500	-0.03847	0.02732	-0.00930	-0.03745	0.02623	-0.00049	0.01163	-0.02220	-0.01040	-0.06231	-0.00323	(And (Agent $e0 $x0) (Location $e0 $x1) (Member $x0 welder) (Member $x1 frame))
p204417	-0.06723	-0.01700	0.05993	0.08074	-0.05690	0.06591	0.02707	-0.04300	-0.03485	0.09384	0.02176	0.05292	-0.02401	-0.02800	0.03288	-0.04360	0.02689	0.00398	-0.05541	0.01805	-0.01264	-0.01338	-0.02583	0.10442	-0.06098	-0.03653	0.20256	0.01661	-0.04922	-0.05560	0.04185	-0.05372	0.09704	-0.02029	-0.03176	-0.03636	-0.01644	-0.01190	0.07499	0.00943	-0.01518	-0.03617	0.00757	-0.00340	-0.06647	0.03859	0.04992	-0.04796	0.00033	0.00922	0.07459	-0.03862	0.05981	-0.05357	0.14312	0.05681	-0.08328	-0.03660	0.00966	-0.02906	0.06036	-0.00122	-0.04087	-0.05416	(And (Agent $e0 $x0) (Location $e0 $x1) (Member $x1 hall) (Theme $e0 photography))
p204419	-0.00080	0.16764	0.04120	-0.04517	0.05664	-0.08095	-0.07494	-0.01000	0.05592	-0.03923	-0.00261	-0.02643	-0.00967	-0.04421	-0.01798	0.00999	-0.04428	-0.04936	0.15549	0.01640	-0.01322	0.05234	-0.00958	-0.01906	0.00217	-0.01034	0.01139	0.16453	-0.04192	-0.00313	0.07515	-0.00709	-0.04210	-0.00362	0.00533	0.00749	-0.03126	-0.01733	0.02099	0.01144	-0.00151	-0.01022	-0.01614	-0.02578	-0.06171	-0.03479	0.05884	-0.07122	0.12696	0.07677	0.01937	-0.03087	-0.04404	-0.04973	0.00130	0.01509	-0.00845	-0.04853	0.02202	-0.01362	0.03225	0.08247	-0.00131	-0.01192	(And (Agent $e0 $x0) (Member $e0 abandon) (Member $x0 firm) (Theme $e0 $x1))
p204420	-0.02282	-0.01859	-0.00946	0.02561	0.02009	-0.03739	0.08889	0.07244	-0.01546	-0.01900	-0.03233	-0.01924	-0.01317	-0.02976	0.04162	-0.01125	-0.02620	-0.02053	-0.01420	0.00699	0.00880	0.08517	0.00685	0.09451	-0.03636	0.02346	-0.02591	0.08781	-0.01801	0.00801	-0.00742	-0.01087	0.05663	-0.01368	0.09311	-0.04337	-0.00347	-0.02487	-0.02393	-0.01167	-0.01429	-0.02496	-0.01079	0.00130	0.06766	0.01786	-0.03255	-0.01978	-0.03764	0.04120	-0.03404	0.05100	0.04783	-0.03598	-0.00821	-0.03245	0.03179	-0.04591	-0.06064	0.03011	0.02432	-0.03521	-0.02699	0.06260	(And (Agent $e0 $x0) (Member $e0 abandon) (Member $x1 north_route) (Theme $e0 $x1))
p204422	-0.00080	0.16764	0.04120	-0.04517	0.05664	-0.08095	-0.07494	-0.01000	0.05592	-0.03923	-0.00261	-0.02643	-0.00967	-0.04421	-0.01798	0.00999	-0.04428	-0.04936	0.15549	0.01640	-0.01322	0.05234	-0.00958	-0.01906	0.00217	-0.01034	0.01139	0.16453	-0.04192	-0.00313	0.07515	-0.00709	-0.04210	-0.00362	0.00533	0.00749	-0.03126	-0.01733	0.02099	0.01144	-0.00151	-0.01022	-0.01614	-0.02578	-0.06171	-0.03479	0.05884	-0.07122	0.12696	0.07677	0.01937	-0.03087	-0.04404	-0.04973	0.00130	0.01509	-0.00845	-0.04853	0.02202	-0.01362	0.03225	0.08247	-0.00131	-0.01192	(And (Agent $e0 $x0) (Member $e0 abandon) (Member $x1 tender) (Theme $e0 $x1))
p204424	-0.02210	-0.01592	-0.03000	0.01989	-0.01410	-0.02938	0.01938	-0.04805	0.09502	-0.01752	0.08296	0.05451	-0.03167	-0.01803	-0.01835	-0.00554	-0.04728	0.00110	-0.00522	-0.00535	-0.01230	-0.02631	0.09613	-0.04694	0.00761	0.00706	0.02245	0.06271	0.01626	0.00279	-0.00378	-0.00503	0.00114	0.01243	0.02332	-0.02245	-0.01829	0.03770	-0.01169	-0.01979	-0.02540	0.02720	0.20907	-0.01954	0.06021	0.02699	-0.02457	-0.01039	-0.01865	-0.00428	0.00803	-0.02623	-0.04711	-0.01343	-0.00624	-0.01717	-0.03643	-0.00200	0.02549	-0.03697	0.03917	-0.05773	-0.01476	0.01234	(And (Agent $e0 $x0) (Member $e0 answer) (Member $x0 clerk) (Theme $e0 $x1))
