pattern_id	w0	w1	w2	w3	w4	w5	w6	w7	w8	w9	w10	w11	w12	w13	w14	w15	w16	w17	w18	w19	w20	w21	w22	w23	w24	w25	w26	w27	w28	w29	w30	w31	w32	w33	w34	w35	w36	w37	w38	w39	w40	w41	w42	w43	w44	w45	w46	w47	w48	w49	w50	w51	w52	w53	w54	w55	w56	w57	w58	w59	w60	w61	w62	w63	query
p204477	0.00351	-0.00017	0.00720	-0.00872	0.03535	0.00539	0.01401	0.00632	0.00030	0.00413	-0.02380	-0.00919	0.00012	0.00512	-0.01187	-0.00447	0.00342	0.00129	-0.00302	-0.00272	-0.01363	-0.02266	0.00382	-0.01009	0.00158	0.01785	0.00053	0.01204	0.00275	0.00669	-0.00178	0.04039	-0.00852	0.01437	-0.01010	-0.02692	0.00590	-0.01411	0.02567	-0.01256	0.01796	0.00046	-0.00248	-0.00020	-0.01308	0.00086	-0.00911	-0.00742	-0.01111	-0.02303	-0.01880	0.00715	-0.00186	-0.00899	-0.00603	0.00131	-0.01695	-0.00226	0.00379	0.00779	0.00306	0.00026	-0.00993	-0.00544	(And (Agent $e0 $x0) (Member $x0 government))
p204478	0.00046	-0.00716	-0.00591	-0.00944	0.00415	0.00093	0.02574	-0.03472	-0.00512	0.02468	-0.03721	0.02005	0.00499	0.00331	-0.00055	0.00770	-0.01274	0.01895	-0.00141	0.04575	0.02712	-0.00005	-0.00156	0.03419	-0.05503	-0.00434	0.04476	0.05807	0.04699	-0.00571	-0.03267	-0.02757	-0.00214	-0.03161	-0.01750	-0.01054	0.00093	0.04143	0.03300	-0.06203	-0.01400	-0.03643	0.00291	0.04333	-0.02241	0.04060	-0.02827	-0.03242	-0.01868	0.05329	-0.03492	-0.03747	0.03164	-0.02250	0.02143	-0.00167	-0.00298	-0.03722	-0.02018	-0.04845	-0.02631	0.05209	-0.00888	-0.00549	(And (Agent $e0 $x0) (Over $e0 $x1))
p204480	-0.01402	-0.02047	-0.01341	0.07151	-0.01368	-0.01016	0.00035	0.00292	0.00691	0.00152	0.00331	-0.01304	-0.00733	-0.02939	-0.00117	-0.01007	0.00074	-0.01979	-0.00451	-0.02033	0.00923	0.00429	0.01758	0.01714	-0.02449	-0.01347	0.02408	0.00150	0.00511	-0.00362	-0.00184	0.00364	0.00505	-0.00641	-0.00393	0.02490	-0.01902	-0.00081	0.00957	-0.02690	0.02243	0.00781	-0.00704	0.00023	-0.00199	-0.01589	-0.00462	-0.04155	-0.02170	-0.01043	0.01853	-0.00324	-0.00442	0.00539	0.00462	0.00337	-0.00427	0.00392	-0.00709	0.01188	0.00538	0.01208	-0.00168	0.00071	(And (Already $e0) (Past $e0))
p204482	-0.00977	0.00606	-0.00588	-0.00172	-0.05531	0.01604	0.07572	0.06917	0.05535	0.08131	-0.01161	-0.01997	0.05200	-0.03551	-0.08474	-0.09046	-0.01132	-0.04629	-0.00205	-0.02589	0.07132	-0.03150	-0.06249	-0.03161	0.06505	0.00358	-0.00126	0.03602	0.00067	0.00761	0.14101	0.03409	0.07060	-0.00524	-0.01973	0.03440	-0.08660	0.01638	-0.04896	0.11539	-0.04067	-0.13628	0.10407	-0.05361	0.01100	0.01255	-0.03479	-0.05084	-0.03491	-0.06426	0.10337	-0.02007	-0.01165	-0.06570	0.02612	0.01354	0.01176	-0.00860	0.02313	0.07538	-0.07800	0.08732	-0.04437	-0.00241	(And (Also appear $e0) (Past $e0))
p204483	-0.02547	0.00902	-0.06277	-0.04047	0.06418	0.05031	-0.05526	0.14956	0.06237	0.02198	-0.06505	-0.09977	0.05428	0.05412	-0.07381	0.10717	-0.01213	-0.03716	0.00356	0.11261	-0.01495	-0.04578	-0.00025	-0.00594	-0.02045	0.02049	-0.05452	0.02238	-0.02418	-0.00316	-0.02254	0.01469	-0.07048	-0.00247	-0.03255	0.00925	0.05347	0.01885	0.01740	-0.01500	0.04543	0.06894	-0.08040	-0.02511	0.06671	0.00452	-0.03054	-0.00411	0.04098	-0.03832	-0.01183	-0.04835	0.02194	0.09625	0.01820	-0.04744	0.00092	-0.02816	-0.08985	0.00044	0.07224	-0.05416	-0.04332	0.00506	(And (But $e0 $e1) (Past $e0))
p204484	-0.02547	0.00902	-0.06277	-0.04047	0.06418	0.05031	-0.05526	0.14956	0.06237	0.02198	-0.06505	-0.09977	0.05428	0.05412	-0.07381	0.10717	-0.01213	-0.03716	0.00356	0.11261	-0.01495	-0.04578	-0.00025	-0.00594	-0.02045	0.02049	-0.05452	0.02238	-0.02418	-0.00316	-0.02254	0.01469	-0.07048	-0.00247	-0.03255	0.00925	0.05347	0.01885	0.01740	-0.01500	0.04543	0.06894	-0.08040	-0.02511	0.06671	0.00452	-0.03054	-0.00411	0.04098	-0.03832	-0.01183	-0.04835	0.02194	0.09625	0.01820	-0.04744	0.00092	-0.02817	-0.08985	0.00044	0.07224	-0.05416	-0.04332	0.00506	(And (But $e0 $e1) (Past $e1))
p204485	-0.01490	-0.01090	-0.03486	-0.01276	-0.01172	-0.02777	-0.01355	-0.03864	-0.05717	-0.01023	0.00493	-0.02843	-0.03804	-0.02023	0.02002	-0.02182	0.00211	0.10132	-0.00101	0.12049	0.03541	-0.03902	0.01142	-0.04134	-0.00080	-0.03523	-0.03145	-0.05808	-0.00431	0.00114	0.06682	0.01131	0.03103	-0.02784	-0.00947	0.06431	0.07634	-0.01178	0.01236	0.03937	0.00557	-0.00895	-0.06177	0.05207	0.01372	0.09680	-0.00257	-0.01214	0.01118	-0.01169	0.00681	0.05495	-0.00164	0.08613	-0.03705	0.05563	-0.04678	-0.03514	0.06727	0.00684	0.05113	0.04786	-0.02391	-0.00352	(And (Cardinality $x0 <num>) (GroupOf $x0 person))
p204486	-0.00337	0.01657	0.07672	-0.01013	0.00504	-0.01270	0.00762	0.00988	-0.01152	0.00413	-0.01173	-0.02867	0.01662	0.01310	-0.00339	0.00856	-0.00455	0.00090	-0.00173	0.00859	-0.02661	-0.01564	0.00741	0.02494	-0.00380	0.00171	-0.01438	-0.02031	-0.00116	-0.00159	-0.00200	0.00490	0.00996	0.01930	-0.02212	-0.01602	-0.00258	0.00472	-0.00650	0.00561	-0.01908	-0.01034	-0.01501	-0.00223	0.08951	0.13872	0.00764	-0.00010	0.01573	-0.00556	-0.01031	-0.01451	-0.00088	-0.01466	-0.01999	-0.02881	0.00939	-0.00045	0.00735	-0.02034	-0.00495	-0.01243	0.00189	-0.00067	(And (Cardinality $x0 <num>) (LocatedIn $x0 $x1))
p204487	0.05576	0.02914	0.00443	0.01631	-0.02930	0.00915	0.00139	0.00483	-0.02282	-0.01231	-0.01503	0.02877	-0.00322	0.00500	-0.01565	-0.02818	0.04348	0.01149	-0.01311	0.01756	0.04135	0.02698	0.01797	0.02163	-0.00668	-0.02721	-0.04909	-0.00683	-0.03362	0.00884	-0.04134	0.02084	-0.03931	0.00671	-0.00589	0.03141	0.03565	0.08558	0.00612	-0.01405	-0.00929	-0.01113	0.04284	-0.00333	-0.01553	-0.01425	0.05058	0.02224	-0.01897	0.00213	0.00495	-0.03631	-0.00457	0.02173	-0.02492	0.05202	-0.04076	-0.00276	-0.02492	-0.01859	-0.04303	-0.02161	-0.01122	0.01205	(And (During $e0 $e1) (Past $e0))
p204488	0.06476	0.03155	0.00207	0.01510	-0.02160	0.01093	0.00724	0.00643	-0.02001	-0.01169	-0.01791	0.02975	-0.00863	0.00220	-0.01824	-0.02225	0.04384	0.01548	-0.01217	0.01634	0.03970	0.02650	0.01529	0.02213	-0.00900	-0.02834	-0.05293	-0.00843	-0.03361	0.01609	-0.03456	0.02049	-0.04094	0.00643	-0.00812	0.02201	0.03723	0.08997	0.00522	-0.01755	-0.00635	-0.01326	0.03934	-0.00187	-0.01410	-0.01241	0.05007	0.02514	-0.01723	0.00204	0.00234	-0.03894	-0.00510	0.02287	-0.02689	0.04014	-0.03752	-0.00000	-0.02363	-0.01868	-0.04020	-0.01790	-0.00951	0.00701	(And (During $e0 $e1) (Past $e1))
p204489	-0.01777	-0.00898	0.01019	0.01658	-0.02233	-0.01120	0.01805	0.00031	-0.00215	0.00145	0.01103	0.01560	-0.01216	-0.00890	0.00583	-0.01449	-0.00532	-0.00794	-0.00386	-0.02397	0.00418	0.01719	-0.00506	0.00080	0.01172	-0.00214	-0.00417	0.00956	-0.00643	-0.00693	-0.01786	0.00205	-0.01110	0.02073	0.00314	-0.01006	0.02453	-0.01585	0.00084	-0.00662	0.00333	-0.00670	-0.00118	0.00424	-0.01185	-0.00439	0.00460	-0.00489	-0.03456	-0.00924	0.01417	-0.00460	-0.00373	0.00199	-0.01803	0.01216	0.00298	-0.01626	0.03236	-0.00131	-0.01649	0.00299	0.00592	0.00975	(And (During $e0 $x0) (Past $e0))
p204490	-0.00665	-0.03403	-0.01546	0.00150	0.00558	0.00991	-0.01659	-0.00981	0.00910	0.01147	0.00576	-0.00706	0.00947	0.00166	0.00645	0.00659	0.00253	-0.00565	0.00185	0.03034	0.00875	-0.01953	0.00358	0.00642	-0.00297	-0.01061	-0.02186	-0.00450	0.00157	0.01372	0.01465	-0.00682	-0.00426	-0.01484	-0.01986	0.02547	-0.00133	0.01895	-0.01128	0.03024	-0.01542	-0.00134	0.00335	-0.01093	0.00412	-0.00540	-0.01381	-0.00231	0.01796	0.00043	-0.01416	0.00939	0.00162	-0.00192	0.02289	-0.00833	0.02250	-0.00627	-0.04862	-0.00142	0.00208	-0.02643	0.00653	0.08067	(And (Experiencer $e0 $x0) (Like $e0 $x1))
p204491	-0.05517	-0.04868	-0.08630	-0.00369	-0.02218	-0.06719	0.27642	-0.02952	-0.01731	-0.02962	-0.08650	0.00249	0.19275	-0.07951	0.02722	0.05494	-0.03810	0.02039	0.01460	-0.05395	-0.03986	-0.03415	-0.03427	-0.02613	0.07624	-0.00830	0.16513	-0.06413	-0.00870	-0.00252	-0.05238	0.03765	-0.04356	0.01046	0.04042	0.01186	-0.01515	-0.04008	0.00680	0.02212	-0.02442	0.11638	-0.08112	0.00857	0.07449	0.00057	0.04796	-0.02757	0.28636	0.01112	-0.02738	-0.05653	-0.01126	0.09723	-0.04369	0.19722	-0.06325	0.04120	-0.02039	-0.02146	0.02970	-0.07823	0.00867	-0.01540	(And (Experiencer $e0 $x0) (Member $e0 bad))
p204492	0.06245	-0.01026	0.00069	0.00409	0.03187	-0.03646	-0.02493	0.03558	0.00498	0.01074	-0.03452	-0.00105	0.01072	-0.05465	-0.00698	0.00162	-0.00320	0.02036	0.01226	0.00968	-0.00951	-0.09606	-0.03526	0.01191	-0.03650	0.02639	0.00917	-0.01335	-0.00302	-0.01051	-0.01851	0.02647	0.03764	-0.05826	-0.01413	0.01419	-0.00780	-0.00817	0.03190	0.10935	-0.02501	0.01477	0.02276	-0.00415	-0.01175	0.00892	-0.01255	-0.01328	0.02911	-0.01112	-0.05298	-0.00152	-0.01104	-0.00307	-0.00319	0.02208	0.00442	0.06954	-0.06689	-0.03342	-0.01138	-0.02789	0.14206	0.06956	(And (Experiencer $e0 $x0) (Member $e0 need))
p204493	-0.05517	-0.04868	-0.08630	-0.00369	-0.02218	-0.06719	0.27642	-0.02952	-0.01731	-0.02962	-0.08650	0.00249	0.19275	-0.07951	0.02722	0.05494	-0.03810	0.02039	0.01460	-0.05395	-0.03986	-0.03415	-0.03427	-0.02613	0.07624	-0.00830	0.16513	-0.06413	-0.00870	-0.00252	-0.05238	0.03765	-0.04356	0.01046	0.04042	0.01186	-0.01515	-0.04008	0.00680	0.02212	-0.02442	0.11638	-0.08112	0.00857	0.07449	0.00057	0.04795	-0.02757	0.28636	0.01112	-0.02738	-0.05653	-0.01126	0.09723	-0.04369	0.19722	-0.06325	0.04120	-0.02039	-0.02146	0.02970	-0.07823	0.00867	-0.01540	(And (Experiencer $e0 $x0) (Member $x0 bad))
p204494	0.03145	0.01081	0.01706	0.00653	-0.00026	0.02180	0.03975	-0.01445	-0.01216	-0.01398	-0.00928	0.03120	-0.04291	-0.00216	-0.02000	-0.00823	0.00078	-0.00183	0.00239	-0.00961	-0.00640	0.03950	0.03496	-0.00066	-0.00971	-0.00558	0.02722	0.04333	-0.04360	-0.00896	-0.02229	-0.00324	-0.00375	0.00939	-0.00058	-0.02404	-0.01556	-0.03473	0.00546	-0.02594	-0.00211	-0.02446	0.00199	0.12797	-0.02939	0.03495	0.02565	0.01654	-0.04441	-0.00174	0.00794	-0.01504	0.00017	-0.02460	-0.02823	0.00165	-0.00716	-0.03971	-0.02612	-0.00674	0.00141	-0.02114	0.01313	0.03869	(And (Experiencer $e0 $x0) (Possession $x0 $x1))
p204495	-0.03061	-0.05161	0.01551	-0.00569	-0.03517	0.06850	-0.04311	-0.02693	-0.03236	0.00848	0.03657	0.00771	-0.05612	0.04797	-0.05435	0.10536	0.00329	0.03955	-0.00867	0.04674	-0.01885	-0.02911	0.06504	0.00286	0.06738	-0.00530	-0.05197	0.00406	0.00843	0.00570	-0.04898	0.00379	-0.00358	0.08160	-0.01417	0.02729	0.03273	0.01943	-0.01107	-0.01079	-0.05415	-0.06210	0.05258	-0.00399	-0.04410	-0.01521	-0.01839	-0.01611	-0.05066	0.00243	-0.03015	0.06537	0.00574	-0.07374	0.02927	-0.02290	0.00307	0.09681	-0.00135	0.01377	-0.08141	0.06846	0.00853	0.06562	(And (Experiencer $e0 $x0) (Theme $e1 $e0))
p204496	-0.00983	-0.03333	-0.05501	0.00713	0.01476	0.00062	-0.00256	-0.00948	0.00598	-0.01451	-0.02957	-0.02451	0.01565	0.03686	0.00225	0.02072	0.00381	-0.01983	0.00268	0.03017	-0.01128	-0.01117	0.00057	-0.00415	-0.02083	-0.00265	-0.01551	-0.01452	0.01931	0.01891	0.01434	-0.01281	-0.00948	-0.02668	0.01967	0.03204	-0.02694	0.00975	-0.00522	0.04386	-0.02769	0.04367	-0.00056	-0.00799	0.05751	-0.00400	-0.01663	0.01197	0.03442	0.00475	-0.00378	0.01796	-0.00039	-0.00325	0.02831	-0.00226	0.00858	-0.02760	-0.05809	0.01554	0.03775	-0.01653	-0.02727	0.06694	(And (Experiencer $e0 $x0) (Time $e0 now))
p204497	-0.03895	-0.02063	0.14011	0.00397	0.00079	-0.00606	0.04203	0.03544	-0.00796	-0.06002	-0.05628	0.06878	-0.03988	0.03505	-0.02193	-0.03607	-0.02628	0.04651	-0.04093	-0.04312	-0.02991	-0.05308	-0.05504	-0.07427	-0.00027	-0.01891	0.01246	0.11535	0.09037	-0.00796	0.11030	0.01434	-0.03849	0.14330	0.16868	0.14051	-0.04026	0.04779	-0.01191	-0.06813	-0.01865	-0.02666	-0.04721	-0.00391	-0.08059	-0.01206	-0.05440	-0.06093	-0.02585	0.00351	-0.02656	-0.05790	-0.00089	0.08241	0.09273	-0.06075	-0.01904	-0.02849	-0.04678	-0.05485	0.13034	-0.02975	0.10728	-0.00366	(And (For $e0 $e1) (Member $e0 win))
p204498	-0.03985	0.01973	-0.01873	-0.01412	-0.01666	-0.03165	-0.01042	0.00885	-0.01495	-0.02365	0.05192	0.11799	0.02059	-0.03793	0.01759	-0.01684	-0.01336	-0.01874	0.00023	-0.02814	0.10360	-0.03291	0.02484	0.03275	0.02936	-0.00135	-0.02136	0.02534	-0.02128	0.02900	-0.05462	-0.00700	-0.01497	-0.03776	0.02490	0.04018	-0.01453	-0.02794	-0.03566	0.00130	-0.08784	-0.01858	0.00652	-0.01278	0.02964	-0.03051	0.04220	-0.01687	-0.03477	0.00485	-0.02771	0.02547	0.13899	0.04227	-0.02481	-0.01054	-0.02173	0.06445	-0.01010	0.06994	0.03126	-0.03794	-0.03873	0.01241	(And (Goal $e0 $x0) (Member $e0 walk))
p204499	-0.05096	-0.07467	0.03903	-0.00582	-0.00809	0.08540	-0.01280	0.00295	0.30092	-0.10340	0.05208	-0.08714	0.01514	-0.02709	-0.04239	0.01969	-0.02377	0.10683	-0.02758	-0.05306	0.16188	-0.07169	-0.09212	0.13305	-0.01942	-0.00312	0.02762	-0.03480	-0.02904	0.01164	-0.00589	0.00153	-0.01719	-0.01923	0.19108	-0.03976	-0.06897	-0.02637	-0.02753	-0.08283	0.14160	-0.07338	0.02608	-0.02623	-0.04133	-0.02885	0.00514	0.05661	-0.08466	0.02173	-0.02435	0.14653	-0.00790	-0.05955	-0.04149	0.11508	-0.02717	0.01113	-0.03890	-0.05394	-0.04702	-0.05102	-0.00277	-0.00031	(And (GroupOf $x0 child) (Theme $e0 $x0))
p204500	0.06671	-0.02822	0.05738	0.00190	0.04797	0.06002	0.04725	-0.01248	-0.01972	0.04803	0.05328	-0.03847	-0.02812	0.04197	-0.03856	0.04551	0.00359	-0.00984	-0.01336	-0.00923	0.04540	-0.00917	-0.02018	0.04749	-0.02532	-0.00645	0.04682	0.06339	0.05690	0.00228	-0.02532	-0.04656	-0.03525	-0.04751	-0.04446	0.04945	-0.02542	-0.02075	0.04106	0.05715	-0.03430	0.05675	-0.03468	-0.01359	-0.03508	-0.00735	0.03529	-0.03199	-0.04581	-0.01254	0.05379	0.03322	-0.00512	0.04911	-0.04573	-0.01641	0.03568	-0.03672	0.03645	-0.00329	-0.03913	-0.03810	-0.01359	-0.00228	(And (GroupOf $x0 view) (Possession $x0 free_soil_party))
p204501	0.06671	-0.02822	0.05738	0.00190	0.04797	0.06002	0.04725	-0.01248	-0.01972	0.04803	0.05328	-0.03847	-0.02812	0.04197	-0.03856	0.04551	0.00359	-0.00984	-0.01336	-0.00923	0.04540	-0.00917	-0.02018	0.04749	-0.02532	-0.00645	0.04682	0.06339	0.05690	0.00228	-0.02532	-0.04656	-0.03525	-0.04751	-0.04446	0.04945	-0.02542	-0.02075	0.04106	0.05715	-0.03430	0.05675	-0.03468	-0.01359	-0.03508	-0.00735	0.03529	-0.03199	-0.04581	-0.01254	0.05379	0.03322	-0.00512	0.04911	-0.04573	-0.01641	0.03568	-0.03672	0.03645	-0.00329	-0.03913	-0.03810	-0.01359	-0.00228	(And (GroupOf $x0 view) (Possession $x0 republican_party))
p204502	0.12566	-0.05255	0.10150	0.00318	0.09097	0.11351	0.08774	-0.02339	-0.03773	0.08500	0.10477	-0.07131	-0.05244	0.08437	-0.07076	0.07612	0.01024	-0.01870	-0.02472	-0.01575	0.08036	-0.01571	-0.03358	0.09347	-0.04218	-0.01305	0.08623	0.11986	0.10202	0.00443	-0.04753	-0.08381	-0.06248	-0.08265	-0.07976	0.09278	-0.04422	-0.03853	0.07148	0.11158	-0.06400	0.10318	-0.06128	-0.02667	-0.06110	-0.01539	0.05713	-0.05733	-0.08080	-0.02723	0.10179	0.05856	-0.00691	0.09106	-0.08751	-0.02891	0.06537	-0.06607	0.06372	-0.00735	-0.07250	-0.07002	-0.02742	-0.00364	(And (GroupOf $x0 view) (Theme $e0 $x0))
p204503	-0.05096	-0.07467	0.03903	-0.00582	-0.00809	0.08540	-0.01280	0.00295	0.30092	-0.10341	0.05208	-0.08715	0.01514	-0.02709	-0.04239	0.01969	-0.02377	0.10683	-0.02758	-0.05306	0.16188	-0.07170	-0.09212	0.13305	-0.01942	-0.00312	0.02762	-0.03480	-0.02904	0.01164	-0.00589	0.00153	-0.01720	-0.01924	0.19108	-0.03976	-0.06897	-0.02637	-0.02753	-0.08284	0.14159	-0.07338	0.02608	-0.02623	-0.04133	-0.02885	0.00514	0.05661	-0.08466	0.02173	-0.02435	0.14652	-0.00790	-0.05955	-0.04149	0.11508	-0.02717	0.01112	-0.03890	-0.05394	-0.04702	-0.05103	-0.00278	-0.00031	(And (Holder $e0 kristoffer) (Member $e0 have))
p204504	-0.05096	-0.07467	0.03903	-0.00582	-0.00809	0.08540	-0.01280	0.00295	0.30092	-0.10341	0.05208	-0.08715	0.01514	-0.02709	-0.04239	0.01969	-0.02377	0.10683	-0.02758	-0.05306	0.16188	-0.07170	-0.09212	0.13305	-0.01942	-0.00312	0.02762	-0.03480	-0.02904	0.01164	-0.00589	0.00153	-0.01720	-0.01923	0.19108	-0.03976	-0.06897	-0.02637	-0.02753	-0.08284	0.14159	-0.07338	0.02608	-0.02623	-0.04133	-0.02885	0.00514	0.05661	-0.08466	0.02173	-0.02435	0.14653	-0.00790	-0.05955	-0.04149	0.11508	-0.02717	0.01112	-0.03890	-0.05394	-0.04702	-0.05103	-0.00278	-0.00031	(And (Holder $e0 kristoffer) (Theme $e0 $x0))
p204505	-0.00896	-0.00093	0.07938	-0.00275	-0.00027	0.00104	-0.01061	0.00890	0.00519	0.00544	0.00496	-0.00816	0.00815	-0.01095	-0.00852	-0.01538	0.00291	0.00613	-0.00174	-0.00160	-0.00727	-0.01604	0.00513	0.02698	-0.00444	-0.00010	-0.01936	-0.01697	-0.01816	-0.00187	-0.00650	0.00075	0.00615	0.00949	-0.01502	-0.01101	0.01011	0.00167	0.00083	0.00925	-0.01073	-0.00599	-0.02647	0.00013	0.09678	-0.00920	-0.00331	0.00835	0.01630	-0.00047	-0.00628	-0.00770	0.00104	0.01014	-0.00716	0.00069	0.00190	0.01198	0.00299	-0.01342	-0.00922	0.00787	-0.00474	0.00031	(And (LocatedIn $x0 $x1) (Member $x1 garden))
p204506	-0.01761	-0.00304	0.08139	-0.02451	0.00649	-0.00231	-0.02772	0.00620	-0.03716	-0.00510	-0.01870	-0.03169	0.04215	-0.00982	-0.00928	0.01291	-0.01449	0.00192	0.01131	0.01463	-0.00117	-0.00249	0.00580	0.04819	0.03091	0.00612	0.00453	0.02228	-0.03566	0.00135	0.01601	0.00118	0.01987	-0.02542	-0.01480	-0.01173	0.00261	-0.00566	-0.00219	-0.04462	0.00421	-0.01131	0.11851	0.01070	0.06813	-0.01851	-0.00977	0.02505	-0.01622	0.00887	-0.03979	0.00743	-0.00383	0.12605	0.00914	-0.01911	-0.03621	0.00690	-0.01797	-0.01039	-0.06004	-0.04138	-0.01141	0.00293	(And (LocatedIn $x0 $x1) (PartOf $x1 $x2))
p204507	-0.03431	-0.05647	0.05103	-0.01434	-0.04737	-0.00663	-0.07798	-0.00803	-0.01876	0.02916	-0.02726	-0.00271	-0.01262	0.06041	-0.02556	-0.01520	-0.01127	-0.08072	-0.00522	0.11295	0.04610	0.07812	0.03595	-0.01864	0.03437	-0.01039	0.26664	-0.03091	0.08282	-0.01368	0.02858	0.00215	0.02212	0.00180	0.00638	-0.02484	0.01457	0.00543	-0.01815	-0.01701	0.02139	-0.06899	-0.00369	0.03111	0.04316	-0.01699	-0.04190	-0.05285	-0.01987	0.02230	-0.01423	0.02268	-0.01082	-0.04405	0.08458	0.08583	0.00553	-0.08229	-0.04830	0.10306	-0.06290	-0.07588	-0.02638	0.01061	(And (Location $e0 $x0) (Location $e0 $x1))
p204508	0.01376	-0.02000	0.03683	-0.00019	-0.01787	-0.02353	-0.02647	-0.05933	0.18138	-0.01524	-0.04077	0.06437	0.02917	-0.00687	-0.01523	0.02054	-0.02695	0.00287	-0.01419	-0.01048	-0.08306	-0.02873	0.01051	-0.03619	0.02890	-0.00333	0.03154	-0.05259	-0.02754	-0.01144	0.04628	-0.00587	-0.05590	-0.09490	-0.00369	-0.05660	-0.03256	0.19567	-0.02793	-0.06433	-0.05986	0.27327	0.03055	-0.04507	-0.03244	0.00626	-0.08335	0.00366	-0.07800	0.00817	-0.01583	-0.01506	0.00307	-0.01337	0.02954	-0.10230	-0.03195	-0.06201	0.30213	0.02804	0.01814	0.04588	0.04844	0.00119	(And (Location $e0 $x0) (Member $e0 sleep))
p204509	-0.07997	-0.02438	0.01020	0.03355	0.02974	-0.01359	-0.02727	-0.00054	-0.02310	-0.03503	0.04574	0.07339	0.02336	-0.06256	0.01860	-0.04257	0.00130	-0.02567	-0.01131	-0.02660	0.07870	-0.04726	0.07689	-0.05421	-0.05167	0.00009	-0.00880	0.03357	-0.04053	0.08098	-0.10034	0.01160	0.04136	-0.04242	0.05468	0.11918	-0.01797	-0.02254	-0.04097	0.00350	-0.12452	-0.02580	-0.00110	-0.01218	0.00772	-0.03028	0.10120	0.00656	-0.00834	-0.02457	0.00895	0.05566	0.02473	-0.02300	-0.06274	0.01705	0.02602	0.09508	-0.06821	0.08337	0.01244	0.00254	-0.00594	0.00083	(And (Location $e0 $x0) (Member $e0 walk))
p204510	0.23028	0.13078	-0.10437	-0.01106	0.17457	-0.06302	0.18506	0.07633	-0.04458	-0.10620	0.00453	-0.08281	-0.14042	-0.09541	0.12988	0.10962	0.04343	0.07121	-0.00555	-0.12028	0.07032	0.14565	0.01264	-0.02426	-0.08688	-0.00399	0.01151	0.09165	-0.03431	-0.07281	0.17462	0.01090	-0.08284	-0.08467	0.13800	-0.14002	0.13132	0.08494	0.03633	-0.15597	0.09039	-0.06648	-0.05140	-0.03563	0.12555	-0.02709	-0.03264	0.07150	-0.00352	-0.00261	-0.06808	-0.12735	-0.01403	-0.03595	-0.07597	-0.12177	0.04958	0.17632	0.13411	0.06503	-0.05659	0.16522	0.09729	-0.09239	(And (Location $e0 $x0) (Member $x0 table))
p204511	-0.03376	0.00732	0.09622	-0.00976	-0.04160	-0.08000	0.08775	-0.05898	-0.01571	0.02799	-0.07186	0.00901	-0.09053	0.03066	0.15273	-0.09876	0.07634	-0.01222	0.01762	-0.06596	0.01802	0.02415	-0.05734	0.01002	0.01647	0.00818	0.12481	-0.09465	-0.04522	-0.01317	0.03401	-0.07432	0.13634	0.04372	-0.04587	0.04467	-0.01749	-0.10109	0.00893	-0.00978	0.09163	-0.00464	-0.01831	0.15456	-0.10236	-0.00733	0.09931	0.06726	0.02249	0.02136	-0.03011	-0.01917	0.00954	0.01176	0.00910	0.00259	-0.04849	0.20699	-0.01316	-0.01475	-0.08626	-0.06022	0.03017	-0.01664	(And (Location $e0 japan) (Past $e0))
p204512	0.06612	-0.01927	-0.03798	0.00603	-0.00181	-0.01398	-0.02742	-0.01208	0.05596	0.05284	-0.03138	0.05466	-0.03246	-0.01568	0.04901	0.03311	0.00947	-0.03338	-0.00217	0.06904	-0.05281	-0.01647	-0.03832	-0.01215	-0.01383	0.02461	-0.00325	0.05284	-0.01043	-0.00275	-0.02580	-0.00445	0.02556	0.04011	-0.02549	0.05784	-0.04331	-0.04917	-0.00744	-0.04483	0.05051	-0.03234	0.07109	-0.01590	0.06592	-0.00801	0.06107	-0.02002	-0.01719	0.00514	-0.03973	-0.02743	-0.00399	-0.05084	-0.05182	0.06874	0.04813	-0.01541	0.05035	0.00310	0.05856	-0.01430	-0.01909	-0.00049	(And (Location $e0 kazakhstan) (Member $e0 build))
p204513	0.06612	-0.01927	-0.03798	0.00603	-0.00181	-0.01398	-0.02742	-0.01208	0.05596	0.05284	-0.03138	0.05466	-0.03246	-0.01568	0.04901	0.03311	0.00947	-0.03338	-0.00217	0.06904	-0.05281	-0.01647	-0.03832	-0.01215	-0.01383	0.02461	-0.00325	0.05284	-0.01043	-0.00275	-0.02580	-0.00445	0.02556	0.04011	-0.02549	0.05784	-0.04331	-0.04917	-0.00744	-0.04483	0.05051	-0.03234	0.07109	-0.01590	0.06592	-0.00801	0.06107	-0.02002	-0.01719	0.00514	-0.03973	-0.02743	-0.00399	-0.05084	-0.05182	0.06874	0.04813	-0.01541	0.05035	0.00310	0.05856	-0.01430	-0.01909	-0.00049	(And (Location $e0 kazakhstan) (Past $e0))
